STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,PLSSID,STEWARD,TWNSHPLAB,FRSTDIVID,FRSTDIVTYP,FRSTDIVTXT,FRSTDIVNO,FRSTDIVDUP,FRSTDIVLAB,SECDIVID,SECDIVTYP,SECDIVTXT,SECDIVNO,SECDIVSUF,SECDIVNOTE,SECDIVLAB,SURVID,SURVTYP,SURVTYPTXT,SRVNAME,SURVNO,SURVSUF,SURVNOTE,SURVDIV,SURVLAB,QSEC,QQSEC,GOVLOT,SOURCEREF,SOURCEDATE,RECRDAREATX,RECRDAREANO,GISACRE,REVISEDDATE,GlobalID,OBJECTID,Shape.STArea(),Shape.STLength(),geometry
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN250,SN,Section,25,0,25,SD051110N0710W0SN250ANWSE,A,Aliquot Part,NWSE,,,NWSE,,,,,,,,,,SE,NWSE,,,,40 Acres,40.0,39.80565552,1343692800000,{66B896A6-6D37-4F68-A5FC-8CFA838D26C4},188307,315739.28125,2247.6492900364115,"[[-11055225.3108, 5525475.553999998], [-11055226.1329, 5526039.081], [-11054665.7439, 5526042.287100002], [-11054665.3733, 5525478.509000003], [-11055225.3108, 5525475.553999998]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN270,SN,Section,27,0,27,SD051110N0710W0SN270ANWSW,A,Aliquot Part,NWSW,,,NWSW,,,,,,,,,,SW,NWSW,,,,40 Acres,40.0,40.03937733,1343692800000,{C22899C5-F6C6-47F6-B622-547A1EA9A8CA},188317,317589.68359375,2254.208935451087,"[[-11060849.8482, 5525450.054200001], [-11060850.206, 5526014.052500002], [-11060287.037, 5526015.982000001], [-11060286.4411, 5525452.355899997], [-11060849.8482, 5525450.054200001]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN270,SN,Section,27,0,27,SD051110N0710W0SN270ASESW,A,Aliquot Part,SESW,,,SESW,,,,,,,,,,SW,SESW,,,,40 Acres,40.0,40.03267607,1343692800000,{30DD06A7-30A9-43AD-8FEA-E78351DD6955},188340,317497.9140625,2253.883653136478,"[[-11060285.8453, 5524888.7513], [-11060286.4411, 5525452.355899997], [-11059723.0341, 5525454.6228], [-11059722.2, 5524891.407799996], [-11060285.8453, 5524888.7513]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN270,SN,Section,27,0,27,SD051110N0710W0SN270ASWSW,A,Aliquot Part,SWSW,,,SWSW,,,,,,,,,,SW,SWSW,,,,40 Acres,40.0,40.05924348,1343692800000,{17964F2B-07CA-4859-A878-17DB6607FE50},188341,317708.265625,2254.6319098417625,"[[-11060849.4905, 5524886.090599999], [-11060849.8482, 5525450.054200001], [-11060286.4411, 5525452.355899997], [-11060285.8453, 5524888.7513], [-11060849.4905, 5524886.090599999]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN270,SN,Section,27,0,27,SD051110N0710W0SN270ANESW,A,Aliquot Part,NESW,,,NESW,,,,,,,,,,SW,NESW,,,,40 Acres,40.0,40.01296848,1343692800000,{74A53A7E-3725-4A3E-97FF-2A9C34089E10},188316,317380.53515625,2253.4648806789482,"[[-11060286.4411, 5525452.355899997], [-11060287.037, 5526015.982000001], [-11059723.868, 5526017.876900002], [-11059723.0341, 5525454.6228], [-11060286.4411, 5525452.355899997]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN340,SN,Section,34,0,34,SD051110N0710W0SN340L8,L,Government Lot,8,,,L 8,,,,,,,,,,NE,NENE,L8,,,48.69 Acres,48.69,48.75087152,1343692800000,{27FBE7EC-CC0E-47F8-90F4-5CEC41523511},188362,386589.88671875,2499.0240059240027,"[[-11058594.1886, 5524207.730499998], [-11059158.001, 5524211.507299997], [-11059158.5517, 5524894.064099997], [-11058594.9065, 5524896.7206000015], [-11058594.1886, 5524207.730499998]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN350,SN,Section,35,0,35,SD051110N0710W0SN350L8,L,Government Lot,8,,,L 8,,,,,,,,,,NE,NENE,L8,,,50.27 Acres,50.27,50.40303835,1343692800000,{C599EA0A-817D-416B-B422-4F002B27E8CC},188358,399692.125,2545.611622499717,"[[-11056341.713, 5524193.964299999], [-11056905.9398, 5524198.442000002], [-11056906.3209, 5524904.205300003], [-11056343.4579, 5524906.697300002], [-11056341.713, 5524193.964299999]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN330,SN,Section,33,0,33,SD051110N0710W0SN330L7,L,Government Lot,7,,,L 7,,,,,,,,,,NE,NWNE,L7,,,46.65 Acres,46.65,46.78080232,1343692800000,{6853C6F5-5BDB-4CF6-827B-EE79983A7794},188367,370966.37109375,2443.472679640162,"[[-11061412.8051, 5524222.020199999], [-11061977.7029, 5524224.676399998], [-11061976.0667, 5524879.2809000015], [-11061412.7803, 5524882.685599998], [-11061412.8051, 5524222.020199999]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN330,SN,Section,33,0,33,SD051110N0710W0SN330L8,L,Government Lot,8,,,L 8,,,,,,,,,,NE,NENE,L8,,,47.04 Acres,47.04,47.14819685,1343692800000,{B3569B62-73B1-408A-BE57-D30AC0E38AA2},188366,373880.01953125,2454.0730782341852,"[[-11060849.4566, 5524219.337899998], [-11061412.8051, 5524222.020199999], [-11061412.7803, 5524882.685599998], [-11060849.4905, 5524886.090599999], [-11060849.4566, 5524219.337899998]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN330,SN,Section,33,0,33,SD051110N0710W0SN330L5,L,Government Lot,5,,,L 5,,,,,,,,,,NW,NWNW,L5,,,45.87 Acres,45.87,45.95959834,1343692800000,{5E75B466-6DCE-44A8-A717-D3418ADE0173},188369,364452.71875,2420.981832022753,"[[-11062539.4619, 5524226.130199999], [-11062699.7049, 5524226.869999997], [-11063102.4858, 5524227.553599998], [-11063102.6399, 5524872.466700003], [-11062539.3534, 5524875.8759], [-11062539.4619, 5524226.130199999]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN330,SN,Section,33,0,33,SD051110N0710W0SN330L6,L,Government Lot,6,,,L 6,,,,,,,,,,NW,NENW,L6,,,46.26 Acres,46.26,46.26332219,1343692800000,{4D241D7C-966E-45D6-9638-114B5D24CFC0},188368,366862.546875,2429.410126405479,"[[-11061977.7029, 5524224.676399998], [-11062539.4619, 5524226.130199999], [-11062539.3534, 5524875.8759], [-11061976.0667, 5524879.2809000015], [-11061977.7029, 5524224.676399998]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN320,SN,Section,32,0,32,SD051110N0710W0SN320L6,L,Government Lot,6,,,L 6,,,,,,,,,,NW,NENW,L6,,,44.54 Acres,44.54,44.58058474,1343692800000,{6C696ABB-5EFB-4484-B3BF-175579922565},188372,353517.59375,2381.7594934028584,"[[-11064231.0908, 5524234.3587], [-11064794.4795, 5524236.2104], [-11064793.1056, 5524860.763599999], [-11064229.6149, 5524864.665799998], [-11064231.0908, 5524234.3587]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN320,SN,Section,32,0,32,SD051110N0710W0SN320L5,L,Government Lot,5,,,L 5,,,,,,,,,,NW,NWNW,L5,,,44.06 Acres,44.06,44.14261944,1343692800000,{0D51337E-D041-49B2-9569-472BF48A61D7},188373,350043.29296875,2369.8957023661396,"[[-11064794.4795, 5524236.2104], [-11064954.7779, 5524237.157899998], [-11065357.4816, 5524238.027599998], [-11065356.5932, 5524856.861000001], [-11064793.1056, 5524860.763599999], [-11064794.4795, 5524236.2104]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN320,SN,Section,32,0,32,SD051110N0710W0SN320L8,L,Government Lot,8,,,L 8,,,,,,,,,,NE,NENE,L8,,,45.5 Acres,45.5,45.60559925,1343692800000,{0C4EC21A-F30E-4762-A06D-7B75BEBF2924},188370,361646.328125,2410.4670880483814,"[[-11063102.4858, 5524227.553599998], [-11063666.9352, 5524230.975699998], [-11063666.1274, 5524868.568400003], [-11063102.6399, 5524872.466700003], [-11063102.4858, 5524227.553599998]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN320,SN,Section,32,0,32,SD051110N0710W0SN320L7,L,Government Lot,7,,,L 7,,,,,,,,,,NE,NWNE,L7,,,45.02 Acres,45.02,45.0744781,1343692800000,{77340D3C-A95A-45F9-A819-F51CCEE71300},188371,357434.31640625,2395.5687969321098,"[[-11063666.9352, 5524230.975699998], [-11064231.0908, 5524234.3587], [-11064229.6149, 5524864.665799998], [-11063666.1274, 5524868.568400003], [-11063666.9352, 5524230.975699998]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN320,SN,Section,32,0,32,SD051110N0710W0SN320ASWSE,A,Aliquot Part,SWSE,,,SWSE,,,,,,,,,,SE,SWSE,,,,40 Acres,40.0,40.3604273,1343692800000,{45B0E20C-E355-4560-8C03-0671B755BEF1},188443,319937.0546875,2262.5935264274744,"[[-11063669.7321, 5522612.424500003], [-11064235.0425, 5522606.827], [-11064233.6823, 5523173.306199998], [-11063668.6391, 5523178.134199999], [-11063669.7321, 5522612.424500003]]"
SD,05,5th Meridian,111,0,N,071,0,W,0,SD051110N0710W0,BLM Cadastral - MT,111N 71W,SD051110N0710W0SN320,SN,Section,32,0,32,SD051110N0710W0SN320ASESE,A,Aliquot Part,SESE,,,SESE,,,,,,,,,,SE,SESE,,,,40 Acres,40.0,40.30421147,1343692800000,{B284943C-D27D-4DAC-A4BD-BC2BAF242896},188442,319492.07421875,2261.0125398963505,"[[-11063669.7321, 5522612.424500003], [-11063668.6391, 5523178.134199999], [-11063103.5991, 5523182.927500002], [-11063104.4199, 5522618.026600003], [-11063669.7321, 5522612.424500003]]"
SD,05,5th Meridian,111,0,N,067,0,W,0,SD051110N0670W0,BLM Cadastral - MT,111N 67W,SD051110N0670W0SN280,SN,Section,28,0,28,SD051110N0670W0SN280ANESW,A,Aliquot Part,NESW,,,NESW,,,,,,,,,,SW,NESW,,,,40 Acres,40.0,40.05676622,1343692800000,{339059BE-3F6F-4A9F-A4CD-AFC0CEE974F3},186012,317755.9375,2254.7938976691885,"[[-11008870.1721, 5525774.807800002], [-11009433.8552, 5525775.714900002], [-11009433.1603, 5526339.390299998], [-11008869.6442, 5526338.725299999], [-11008870.1721, 5525774.807800002]]"
SD,05,5th Meridian,111,0,N,067,0,W,0,SD051110N0670W0,BLM Cadastral - MT,111N 67W,SD051110N0670W0SN280,SN,Section,28,0,28,SD051110N0670W0SN280ANWSW,A,Aliquot Part,NWSW,,,NWSW,,,,,,,,,,SW,NWSW,,,,40 Acres,40.0,40.03946541,1343692800000,{D6805565-1EB1-459A-A2AA-18B3BACFC855},186011,317618.77734375,2254.307108182283,"[[-11009433.8552, 5525775.714900002], [-11009997.5383, 5525776.582999997], [-11009996.6735, 5526340.0163], [-11009433.1603, 5526339.390299998], [-11009433.8552, 5525775.714900002]]"
SD,05,5th Meridian,111,0,N,067,0,W,0,SD051110N0670W0,BLM Cadastral - MT,111N 67W,SD051110N0670W0SN280,SN,Section,28,0,28,SD051110N0670W0SN280ASWSW,A,Aliquot Part,SWSW,,,SWSW,,,,,,,,,,SW,SWSW,,,,40 Acres,40.0,40.05424997,1343692800000,{1C17D991-A5F7-4C85-AF61-A4F42776B7EB},186035,317697.04296875,2254.584996118224,"[[-11009434.5531, 5525212.056999996], [-11009998.4002, 5525213.189000003], [-11009997.5383, 5525776.582999997], [-11009433.8552, 5525775.714900002], [-11009434.5531, 5525212.056999996]]"
SD,05,5th Meridian,111,0,N,067,0,W,0,SD051110N0670W0,BLM Cadastral - MT,111N 67W,SD051110N0670W0SN280,SN,Section,28,0,28,SD051110N0670W0SN280ASESW,A,Aliquot Part,SESW,,,SESW,,,,,,,,,,SW,SESW,,,,40 Acres,40.0,40.07172549,1343692800000,{C830B3D1-11E0-439F-A4F7-C3A3BDF991C3},186036,317835.546875,2255.0765483694067,"[[-11008870.703, 5525210.924900003], [-11009434.5531, 5525212.056999996], [-11009433.8552, 5525775.714900002], [-11008870.1721, 5525774.807800002], [-11008870.703, 5525210.924900003]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN050,SN,Section,05,0,05,SD051120N0800W0SN050L10,L,Government Lot,10,,,L 10,,,,,,,,,,NW,NWNW,L10,,,46.96 Acres,46.96,45.84174844,1343692800000,{5FE88B01-34EE-4C11-A878-E5F32067C70A},206933,365449.7578125,2424.2334841200354,"[[-11186184.4094, 5549972.971699998], [-11186747.9956, 5549973.333400004], [-11186745.4362, 5550623.339000002], [-11186299.8866, 5550622.1514], [-11186183.5756, 5550621.744800001], [-11186184.4094, 5549972.971699998]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN060,SN,Section,06,0,06,SD051120N0800W0SN060L12,L,Government Lot,12,,,L 12,,,,,,,,,,NE,NWNE,L12,,,32.7 Acres,32.7,32.25479843,1343692800000,{FE08D295-E74E-4B09-9B00-1CDA10711ED1},206931,257134.203125,2122.7334018755328,"[[-11187679.7032, 5550213.796800002], [-11187684.6448, 5550270.105899997], [-11187709.2903, 5550368.823399998], [-11187762.9912, 5550538.57], [-11187767.639, 5550626.056900002], [-11187424.9038, 5550625.170400001], [-11187307.7422, 5550624.885499999], [-11187306.9865, 5549973.326399997], [-11187651.3866, 5549973.3222], [-11187651.5538, 5550055.2151999995], [-11187679.7032, 5550213.796800002]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN050,SN,Section,05,0,05,SD051120N0800W0SN050L8,L,Government Lot,8,,,L 8,,,,,,,,,,NE,NWNE,L8,,,46.46 Acres,46.46,45.82156148,1343692800000,{242EB947-A1E5-47D3-A0DC-3382474044BE},206939,365290.25,2423.855899675402,"[[-11185058.0843, 5549966.855099998], [-11185621.0583, 5549972.570900001], [-11185621.7148, 5550619.799099997], [-11185176.5084, 5550618.433399998], [-11185059.3747, 5550618.135600001], [-11185058.0843, 5549966.855099998]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN050,SN,Section,05,0,05,SD051120N0800W0SN050L9,L,Government Lot,9,,,L 9,,,,,,,,,,NW,NENW,L9,,,46.7 Acres,46.7,45.73114495,1343692800000,{122CDC3E-ADDD-4E32-96F3-AA891893BBC3},206935,364568.79296875,2421.2175802604897,"[[-11185621.0583, 5549972.570900001], [-11186184.4094, 5549972.971699998], [-11186183.5756, 5550621.744800001], [-11185738.1991, 5550620.201300003], [-11185621.7148, 5550619.799099997], [-11185621.0583, 5549972.570900001]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN060,SN,Section,06,0,06,SD051120N0800W0SN060L11,L,Government Lot,11,,,L 11,,,,,,,,,,NE,NENE,L11,,,47.13 Acres,47.13,45.7679016,1343692800000,{E6DED963-6EC0-49BF-9FC1-AC5A159EC33C},206932,364860.265625,2422.8692037644614,"[[-11186747.9956, 5549973.333400004], [-11187306.9865, 5549973.326399997], [-11187307.7422, 5550624.885499999], [-11186862.3937, 5550623.658699997], [-11186745.4362, 5550623.339000002], [-11186747.9956, 5549973.333400004]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN050,SN,Section,05,0,05,SD051120N0800W0SN050L7,L,Government Lot,7,,P,L 7,,,,,,,,,,NE,NENE,L7,,,46.05 Acres,46.05,40.47146789,1343692800000,{AD5D9439-9CF6-4BB4-B79D-0C586DAF18AF},206943,322639.078125,2271.418896998398,"[[-11184553.5303, 5549961.698299997], [-11185058.0843, 5549966.855099998], [-11185059.3747, 5550618.135600001], [-11184617.2546, 5550616.778499998], [-11184570.9409, 5550566.590099998], [-11184553.5303, 5549961.698299997]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN040,SN,Section,04,0,04,SD051120N0800W0SN040L8,L,Government Lot,8,,,L 8,,,,,,,,,,NW,NWNW,L8,,,38.35 Acres,38.35,23.17669815,1343692800000,{4660E5B5-89FE-4966-9DE0-D2A18F6F207D},206954,184759.4453125,2023.5765945642315,"[[-11184553.5303, 5549961.698299997], [-11184570.9409, 5550566.590099998], [-11184542.6029, 5550537.159400001], [-11184027.9425, 5550048.157700002], [-11183990.0369, 5550012.376999997], [-11183989.9937, 5549960.390699998], [-11184553.5303, 5549961.698299997]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN050,SN,Section,05,0,05,SD051120N0800W0SN050L11,L,Government Lot,11,,,L 11,,,,,,,,,,NW,SWNW,L11,,,57.54 Acres,57.54,39.25218493,1343692800000,{B365540C-7D95-4305-B9D8-67D959DCB503},206976,312875.96875,2237.494098939107,"[[-11186185.1227, 5549417.8803], [-11186749.7541, 5549419.153099999], [-11186747.9956, 5549973.333400004], [-11186184.4094, 5549972.971699998], [-11186185.1227, 5549417.8803]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN060,SN,Section,06,0,06,SD051120N0800W0SN060ASENE,A,Aliquot Part,SENE,,,SENE,,,,,,,,,,NE,SENE,,,,40 Acres,40.0,38.78056402,1343692800000,{D4F30A9D-97C2-4064-843D-E7B7203321EA},206975,309116.00390625,2223.942964503133,"[[-11186749.7541, 5549419.153099999], [-11187306.3423, 5549419.145999998], [-11187306.9865, 5549973.326399997], [-11186747.9956, 5549973.333400004], [-11186749.7541, 5549419.153099999]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN050,SN,Section,05,0,05,SD051120N0800W0SN050L12,L,Government Lot,12,,,L 12,,,,,,,,,,NW,SENW,L12,,,50.38 Acres,50.38,39.30825525,1343692800000,{D4F0D94B-2387-4A7F-A428-F23B80BCE5B6},206977,313323.59765625,2239.07851348959,"[[-11185620.4914, 5549416.568599999], [-11186185.1227, 5549417.8803], [-11186184.4094, 5549972.971699998], [-11185621.0583, 5549972.570900001], [-11185620.4914, 5549416.568599999]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN050,SN,Section,05,0,05,SD051120N0800W0SN050L13,L,Government Lot,13,,,L 13,,,,,,,,,,NE,SWNE,L13,,,43.22 Acres,43.22,39.13299022,1343692800000,{E244DF98-760D-4887-A7FB-E9FCFFC3A4B0},206978,311927.14453125,2234.1394901783015,"[[-11185056.9888, 5549415.226499997], [-11185620.4914, 5549416.568599999], [-11185621.0583, 5549972.570900001], [-11185058.0843, 5549966.855099998], [-11185056.9888, 5549415.226499997]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN050,SN,Section,05,0,05,SD051120N0800W0SN050L14,L,Government Lot,14,,,L 14,,,,,,,,,,NE,SENE,L14,,,36.07 Acres,36.07,32.53198098,1343692800000,{52FA5E2E-EA06-419D-95EE-44E0708904D8},206979,259311.31640625,2037.4843980235494,"[[-11185056.9888, 5549415.226499997], [-11185058.0843, 5549966.855099998], [-11184553.5303, 5549961.698299997], [-11184543.3654, 5549501.767499998], [-11184715.1277, 5549469.365599997], [-11184745.0551, 5549463.833899997], [-11185033.8491, 5549415.170400001], [-11185056.9888, 5549415.226499997]]"
SD,05,5th Meridian,112,0,N,080,0,W,0,SD051120N0800W0,BLM Cadastral - MT,112N 80W,SD051120N0800W0SN060,SN,Section,06,0,06,SD051120N0800W0SN060L15,L,Government Lot,15,,,L 15,,,,,,,,,,SE,NWSE,L15,,,16.85 Acres,16.85,17.28750279,1343692800000,{2F0CBEBC-16A7-4995-860C-4CF3B0C8E8E9},207003,137781.72265625,1572.322906517557,"[[-11187592.4178, 5549164.5847999975], [-11187640.7417, 5549399.783799998], [-11187641.951, 5549419.1417], [-11187306.3423, 5549419.145999998], [-11187305.8715, 5549014.120300002], [-11187325.1057, 5549010.237400003], [-11187644.3002, 5548945.814999998], [-11187644.3343, 5549003.465499997], [-11187592.4178, 5549164.5847999975]]"
SD,05,5th Meridian,113,0,N,070,0,W,0,SD051130N0700W0,BLM Cadastral - MT,113N 70W,SD051130N0700W0SN060,SN,Section,06,0,06,SD051130N0700W0SN060ANWSE,A,Aliquot Part,NWSE,,,NWSE,,,,,,,,,,SE,NWSE,,,,40 Acres,40.0,40.01158702,1343692800000,{64884DD0-3421-4647-8F0C-3C390ECF185F},215300,319947.53125,2262.6455582732315,"[[-11053829.2992, 5562483.092799999], [-11054392.874, 5562484.828199998], [-11054397.7823, 5563052.453900002], [-11053834.0004, 5563050.709899999], [-11053829.2992, 5562483.092799999]]"
SD,05,5th Meridian,113,0,N,070,0,W,0,SD051130N0700W0,BLM Cadastral - MT,113N 70W,SD051130N0700W0SN060,SN,Section,06,0,06,SD051130N0700W0SN060ANESE,A,Aliquot Part,NESE,,,NESE,,,,,,,,,,SE,NESE,,,,40 Acres,40.0,40.01073209,1343692800000,{73949B93-31CB-401B-8B9D-E5CF83D02321},215310,319940.78515625,2262.617782421513,"[[-11053265.7243, 5562481.322899997], [-11053829.2992, 5562483.092799999], [-11053834.0004, 5563050.709899999], [-11053270.2215, 5563048.926899999], [-11053265.7243, 5562481.322899997]]"
SD,05,5th Meridian,113,0,N,070,0,W,0,SD051130N0700W0,BLM Cadastral - MT,113N 70W,SD051130N0700W0SN060,SN,Section,06,0,06,SD051130N0700W0SN060ASESE,A,Aliquot Part,SESE,,,SESE,,,,,,,,,,SE,SESE,,,,40 Acres,40.0,39.99901327,1343692800000,{531AF944-629F-48C0-8A57-1A55A01AD588},215333,319807.34375,2262.1466507165087,"[[-11053261.2271, 5561913.759099998], [-11053824.5979, 5561915.498400003], [-11053829.2992, 5562483.092799999], [-11053265.7243, 5562481.322899997], [-11053261.2271, 5561913.759099998]]"
SD,05,5th Meridian,113,0,N,070,0,W,0,SD051130N0700W0,BLM Cadastral - MT,113N 70W,SD051130N0700W0SN060,SN,Section,06,0,06,SD051130N0700W0SN060ASWSE,A,Aliquot Part,SWSE,,,SWSE,,,,,,,,,,SE,SWSE,,,,40 Acres,40.0,39.99976178,1343692800000,{17C55245-2E36-4D5E-B58B-AC7EA4E111A4},215325,319813.28515625,2262.1720373193757,"[[-11053824.5979, 5561915.498400003], [-11054387.9686, 5561917.2421], [-11054392.874, 5562484.828199998], [-11053829.2992, 5562483.092799999], [-11053824.5979, 5561915.498400003]]"
SD,05,5th Meridian,113,0,N,070,0,W,0,SD051130N0700W0,BLM Cadastral - MT,113N 70W,SD051130N0700W0SN090,SN,Section,09,0,09,SD051130N0700W0SN090ANWNW,A,Aliquot Part,NWNW,,,NWNW,,,,,,,,,,NW,NWNW,,,,40 Acres,40.0,40.07830582,1343692800000,{2B83E2AA-E7DB-4437-9B53-D74765E43642},215346,320402.46875,2264.185092524158,"[[-11050984.3654, 5561348.4526999965], [-11050988.4515, 5561916.637000002], [-11050424.3355, 5561918.620700002], [-11050420.4876, 5561350.6492], [-11050984.3654, 5561348.4526999965]]"
SD,05,5th Meridian,113,0,N,070,0,W,0,SD051130N0700W0,BLM Cadastral - MT,113N 70W,SD051130N0700W0SN090,SN,Section,09,0,09,SD051130N0700W0SN090ASENW,A,Aliquot Part,SENW,,,SENW,,,,,,,,,,NW,SENW,,,,40 Acres,40.0,40.05049453,1343692800000,{14981839-8315-4018-985E-6CD2510CDE9E},215367,320140.5859375,2263.2573016612346,"[[-11050416.6398, 5560782.700099997], [-11050420.4876, 5561350.6492], [-11049856.6098, 5561352.810900003], [-11049852.9968, 5560785.057099998], [-11050416.6398, 5560782.700099997]]"
SD,05,5th Meridian,113,0,N,070,0,W,0,SD051130N0700W0,BLM Cadastral - MT,113N 70W,SD051130N0700W0SN090,SN,Section,09,0,09,SD051130N0700W0SN090ASWNW,A,Aliquot Part,SWNW,,,SWNW,,,,,,,,,,NW,SWNW,,,,40 Acres,40.0,40.06454067,1343692800000,{93C2A39E-EA4D-4152-8D05-D94755D6CA00},215370,320252.578125,2263.6556767362945,"[[-11050980.2825, 5560780.3037], [-11050984.3654, 5561348.4526999965], [-11050420.4876, 5561350.6492], [-11050416.6398, 5560782.700099997], [-11050980.2825, 5560780.3037]]"
SD,05,5th Meridian,113,0,N,070,0,W,0,SD051130N0700W0,BLM Cadastral - MT,113N 70W,SD051130N0700W0SN090,SN,Section,09,0,09,SD051130N0700W0SN090ANENW,A,Aliquot Part,NENW,,,NENW,,,,,,,,,,NW,NENW,,,,40 Acres,40.0,40.06416014,1343692800000,{10A41AB8-980C-4539-9C30-636A2D608B0C},215343,320289.625,2263.7836437727474,"[[-11050420.4876, 5561350.6492], [-11050424.3355, 5561918.620700002], [-11049860.2225, 5561920.600100003], [-11049856.6098, 5561352.810900003], [-11050420.4876, 5561350.6492]]"
SD,05,5th Meridian,113,0,N,070,0,W,0,SD051130N0700W0,BLM Cadastral - MT,113N 70W,SD051130N0700W0SN150,SN,Section,15,0,15,SD051130N0700W0SN150ANWSW,A,Aliquot Part,NWSW,,,NWSW,,,,,,,,,,SW,NWSW,,,,40 Acres,40.0,40.10827571,1343692800000,{EE3FFD4E-D887-4226-9DF1-B2FBD05FF3CE},215483,320404.30078125,2264.2301344824778,"[[-11048144.9132, 5557950.720299996], [-11048709.6965, 5557953.097099997], [-11048712.9383, 5558520.334899999], [-11048148.0686, 5558518.031900004], [-11048144.9132, 5557950.720299996]]"
