has_match,matched_both,match_type,secdivid_from_sd_server,surface_match_value,surface_match_row,surface_source_data,subsurface_match_value,subsurface_match_row,subsurface_source_data
True,False,SUBsurface,SD051130N0700W0SN150ASESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113070SN15ASESW,1053.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0700W0SN350ANWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113070SN35ANWSE,1025.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0700W0SN350ANESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113070SN35ANESE,1026.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0700W0SN350ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113070SN35ASESE,1028.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0700W0SN350ASWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113070SN35ASWSE,1027.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN290ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN29ASESE,2821.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN280ASWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN28ASWSW,2827.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN290ASWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN29ASWSE,2820.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN310ANENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN31ANENW,2792.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN320ANWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN32ANWNW,2784.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN310ANWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN31ANWNW,2793.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN320ANENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN32ANENW,2785.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN320ASENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN32ASENW,2787.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN330ASWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN33ASWNW,2818.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN330L6,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN33L6,2778.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN310ASWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN31ASWNW,2826.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN310L5,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN31L5,2776.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN320ASWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN32ASWNW,2786.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN330ASENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN33ASENW,2819.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN310L7,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN31L7,2779.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN320L2,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN32L2,2769.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN320L3,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN32L3,2770.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN310L8,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN31L8,2781.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN330ANWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN33ANWSW,2798.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN330ANESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN33ANESW,2799.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN330L7,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN33L7,2780.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN330L8,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN33L8,2782.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN320L5,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN32L5,2775.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN320L4,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN32L4,2772.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN330L11,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN33L11,2766.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN330L10,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN33L10,2765.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN320L6,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN32L6,2777.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0800W0SN330L9,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113080SN33L9,2783.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN270ANWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN27ANWSE,2796.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN260ANWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN26ANWSW,2810.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN260ANWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN26ANWSE,2814.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN270L1,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN27L1,2763.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN260ANESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN26ANESW,2811.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN260ANESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN26ANESE,2815.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN250ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN25ASESE,2809.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN250ASWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN25ASWSW,2804.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN250ASESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN25ASESW,2805.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN270L2,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN27L2,2767.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN260ASWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN26ASWSW,2812.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN250ANESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN25ANESW,2803.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN270ANESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN27ANESE,2797.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN250ANWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN25ANWSW,2802.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN260ASESW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN26ASESW,2813.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN250ANESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN25ANESE,2807.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN350L2,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN35L2,2768.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN250ANWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN25ANWSE,2806.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN260ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN26ASESE,2817.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN350ANENE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN35ANENE,2800.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN250ASWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN25ASWSE,2808.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN350L1,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN35L1,2764.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN270L4,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN27L4,2773.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN350L4,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN35L4,2774.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN350L3,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN35L3,2771.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051130N0810W0SN260ASWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,113081SN26ASWSE,2816.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051140N0810W0SN350L1,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,114081SN35L1,2762.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051150N0580W0SN050L2,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,115058SN05L2,48.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051140N0700W0SN060L3,1140N0700W0SN06L3,113.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,114070SN06L3,989.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051140N0700W0SN060L4,1140N0700W0SN06L4,108.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,114070SN06L4,993.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051140N0700W0SN060L5,1140N0700W0SN06L5,109.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,114070SN06L5,994.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051140N0700W0SN060ASENW,1140N0700W0SN06ASENW,136.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,114070SN06ASENW,1033.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051150N0750W0SN060L4,1150N0750W0SN06L4,988.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051150N0750W0SN060L5,1150N0750W0SN06L5,989.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051150N0750W0SN060L2,1150N0750W0SN06L2,990.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051150N0750W0SN060ASWNE,1150N0750W0SN06ASWNE,942.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051150N0750W0SN060L3,1150N0750W0SN06L3,987.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051150N0750W0SN060ASENW,1150N0750W0SN06ASENW,944.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051150N0750W0SN060ASENE,1150N0750W0SN06ASENE,943.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051160N0670W0SN020ANESE,1160N0670W0SN02ANESE,138.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN02ANESE,1030.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051160N0670W0SN020ANWSE,1160N0670W0SN02ANWSE,137.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN02ANWSE,1029.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051160N0670W0SN020ASWSE,1160N0670W0SN02ASWSE,139.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN02ASWSE,1031.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051160N0670W0SN020ASESE,1160N0670W0SN02ASESE,140.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN02ASESE,1032.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051160N0670W0SN120ANENE,1160N0670W0SN12ANENE,142.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN12ANENE,996.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051160N0670W0SN120ANWNE,1160N0670W0SN12ANWNE,141.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN12ANWNE,995.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051160N0670W0SN120ASENE,1160N0670W0SN12ASENE,143.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN12ASENE,998.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051160N0670W0SN120ASWNE,1160N0670W0SN12ASWNE,144.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN12ASWNE,997.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051160N0670W0SN170ASENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN17ASENW,1006.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051160N0670W0SN170ASWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN17ASWNW,1005.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051160N0670W0SN170ANENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN17ANENW,1004.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051160N0670W0SN170ANWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,116067SN17ANWNW,1003.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN050L2,1160N0730W0SN05L2,290.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN050L1,1160N0730W0SN05L1,316.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN040L2,1160N0730W0SN04L2,288.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN030L4,1160N0730W0SN03L4,294.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN040L3,1160N0730W0SN04L3,291.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN030L2,1160N0730W0SN03L2,289.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN040L4,1160N0730W0SN04L4,293.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN020L4,1160N0730W0SN02L4,312.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN020L3,1160N0730W0SN02L3,313.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN030L3,1160N0730W0SN03L3,292.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN030L1,1160N0730W0SN03L1,315.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN040L1,1160N0730W0SN04L1,314.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN020ASWNW,1160N0730W0SN02ASWNW,281.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN030ASWNW,1160N0730W0SN03ASWNW,286.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051160N0730W0SN040ASENE,1160N0730W0SN04ASENE,298.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
