HoldingDetailID,LeaseType,LegalDescription,Legal_Description,GISGlobalId,ApprovedforProd,CountyName,Acres,MineralsLeaseID,AuctionUnitID,LeaseNumber,MineralsAuctionDate,MineralsAwardDate,GrossAcres,NetAcres,TractNumber,MineralsAuctionID,TrustName,LocationDescription,Township,TownshipDirection,Range,RangeDirection,Section,QuarterDescription,Meridian-OLD,Meridian,STRM,HoldingDetailTypeID
0BDA76EF-6F2C-E411-B3E2-00155D28EA07,Agricultural,NE/4 SEC 18-2N-4ECM,NE,,,CIMARRON,160.0,,ADF581A9-9F96-E011-82A2-00155D28E806,307603.0,,,,,,,,,2,N,4,E,18,NE,C,11,18-02N-04ECM,1
5AF471B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 18-3N-4ECM,NE,,,CIMARRON,160.0,,59F471B5-9F96-E011-82A2-00155D28E806,613665.0,,,,,,,,"From square in Boise City, 8 miles West on Hwy 325 to NE corner of lease",3,N,4,E,18,NE,C,11,18-03N-04ECM,1
5DDD43BE-AD11-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 18-4N-1ECM,NE,,,CIMARRON,160.0,,BDEF79AF-9F96-E011-82A2-00155D28E806,409055.0,,,,,,,,,4,N,1,E,18,NE,C,11,18-04N-01ECM,1
31F371B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 18-5N-4ECM,NE,,,CIMARRON,160.0,,1BF371B5-9F96-E011-82A2-00155D28E806,613461.0,,,,,,,,"From square in Boise City, 5 miles West and 12 miles North and West",5,N,4,E,18,NE,C,11,18-05N-04ECM,1
8CF571B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 18-5N-5ECM,NE,,,CIMARRON,160.0,,86F571B5-9F96-E011-82A2-00155D28E806,715049.0,,,,,,,,"From Square in Boise City, 11 1/2 miles North and 2 miles West",5,N,5,E,18,NE,C,11,18-05N-05ECM,1
3B869CE6-6B1E-E411-9F9D-00155D28EA07,Agricultural,NE/4 SEC 18-6N-22ECM,NE,,,BEAVER,160.0,,B8F371B5-9F96-E011-82A2-00155D28E806,613588.0,,,,,,,,,6,N,22,E,18,NE,C,11,18-06N-22ECM,1
1B336FFA-6A16-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 21-4N-2ECM,NW,,,CIMARRON,160.0,,1DF271B5-9F96-E011-82A2-00155D28E806,613163.0,,,,,,,,,4,N,2,E,21,NW,C,11,21-04N-02ECM,1
D9F989A3-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 21-2N-14ECM,SE,,,TEXAS,160.0,,D8F989A3-9F96-E011-82A2-00155D28E806,206067.0,,,,,,,,"From intersection of Hwy 54 and College Road at Goodwell, 4 miles East and 2 miles North to SW corner of property",2,N,14,E,21,SE,C,11,21-02N-14ECM,1
25804A03-AD10-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 21-4N-1ECM,SE,,,CIMARRON,160.0,,A4F179AF-9F96-E011-82A2-00155D28E806,511057.0,,,,,,,,,4,N,1,E,21,SE,C,11,21-04N-01ECM,1
EE215D68-7D1C-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 18-6N-4ECM,NE,,,CIMARRON,160.0,,E9F381A9-9F96-E011-82A2-00155D28E806,307217.0,,,,,,,,,6,N,4,E,18,NE,C,11,18-06N-04ECM,1
767C3EFF-AB61-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 21-5N-1ECM,NW,,,CIMARRON,160.0,,53F381A9-9F96-E011-82A2-00155D28E806,307097.0,,,,,,,,,5,N,1,E,21,NW,C,11,21-05N-01ECM,1
B46FFC17-6D16-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 21-4N-2ECM,SE,,,CIMARRON,160.0,,1DF271B5-9F96-E011-82A2-00155D28E806,613163.0,,,,,,,,,4,N,2,E,21,SE,C,11,21-04N-02ECM,1
D8F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 21-5N-2ECM,NW,,,CIMARRON,160.0,,CFF271B5-9F96-E011-82A2-00155D28E806,613275.0,,,,,,,,"From Kenton, 5 miles East",5,N,2,E,21,NW,C,11,21-05N-02ECM,1
E47FC467-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-25N-16WIM,SW,,,WOODS,160.0,,E37FC467-9F96-E011-82A2-00155D28E806,101661.0,,,,,,,,"From Waynoka, 4 miles North and 3 miles West to SE corner of property",25,N,16,W,16,SW,I,17,16-25N-16WIM,1
A0B6776D-AC61-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 21-5N-1ECM,SE,,,CIMARRON,160.0,,53F381A9-9F96-E011-82A2-00155D28E806,307097.0,,,,,,,,,5,N,1,E,21,SE,C,11,21-05N-01ECM,1
864DE9D5-6B20-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 18-6N-5ECM,NE,,,CIMARRON,160.0,,ABF481A9-9F96-E011-82A2-00155D28E806,307392.0,,,,,,,,,6,N,5,E,18,NE,C,11,18-06N-05ECM,1
ACEDFF33-3113-E411-9F9D-00155D28EA07,Agricultural,NE/4 SEC 19-11N-24WIM,NE,,,BECKHAM,160.0,,CBF581A9-9F96-E011-82A2-00155D28E806,307634.0,,,,,,,,,11,N,24,W,19,NE,I,17,19-11N-24WIM,1
E6F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 21-5N-2ECM,SE,,,CIMARRON,160.0,,CFF271B5-9F96-E011-82A2-00155D28E806,613275.0,,,,,,,,"From Kenton, 5 miles East",5,N,2,E,21,SE,C,11,21-05N-02ECM,1
65576CBB-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 19-2N-10WIM,NE,,,COMANCHE,160.0,,64576CBB-9F96-E011-82A2-00155D28E806,817211.0,,,,,,,,"From intersection of SE 45th St and Hwy 7 in Lawton,  2 miles East and 2 miles North to SW corner of lease",2,N,10,W,19,NE,I,17,19-02N-10WIM,1
37D66617-E92D-E411-B3E2-00155D28EA07,Agricultural,NE/4 SEC 19-3N-3ECM,NE,,,CIMARRON,160.0,,47F379AF-9F96-E011-82A2-00155D28E806,511532.0,,,,,,,,,3,N,3,E,19,NE,C,11,19-03N-03ECM,1
AECCF220-AA61-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 19-5N-1ECM,NE,,,CIMARRON,160.0,,53F381A9-9F96-E011-82A2-00155D28E806,307097.0,,,,,,,,,5,N,1,E,19,NE,C,11,19-05N-01ECM,1
D60C1C7C-342D-E411-B3E2-00155D28EA07,Agricultural,NW/4 SEC 21-5N-3ECM,NW,,,CIMARRON,160.0,,29F279AF-9F96-E011-82A2-00155D28E806,511185.0,,,,,,,,,5,N,3,E,21,NW,C,11,21-05N-03ECM,1
80A7C36D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-25N-19WIM,SW,,,WOODWARD,160.0,,7FA7C36D-9F96-E011-82A2-00155D28E806,101756.0,,,,,,,,"From Mooreland, 13 miles North, 1 mile West, 1 mile North and 2 1/2 miles West to SE corner of lease",25,N,19,W,16,SW,I,17,16-25N-19WIM,1
60D539C6-16D0-E511-99CC-0050568E17E9,Agricultural,NE/4 SEC 19-5N-2ECM,NE,,,CIMARRON,160.0,,CFF271B5-9F96-E011-82A2-00155D28E806,613275.0,,,,,,,,,5,N,2,E,19,NE,C,11,19-05N-02ECM,1
2A2FA4E1-9C1C-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 16-25N-25WIM,SW,,,HARPER,160.0,,4FACBB73-9F96-E011-82A2-00155D28E806,101929.0,,,,,,,,,25,N,25,W,16,SW,I,17,16-25N-25WIM,1
A92636D4-342D-E411-B3E2-00155D28EA07,Agricultural,SE/4 SEC 21-5N-3ECM,SE,,,CIMARRON,160.0,,29F279AF-9F96-E011-82A2-00155D28E806,511185.0,,,,,,,,,5,N,3,E,21,SE,C,11,21-05N-03ECM,1
29F371B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 19-5N-4ECM,NE,,,CIMARRON,160.0,,1BF371B5-9F96-E011-82A2-00155D28E806,613461.0,,,,,,,,"From square in Boise City, 5 miles West and 12 miles North and West",5,N,4,E,19,NE,C,11,19-05N-04ECM,1
4AC6AD80-F90F-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 21-5N-6ECM,SE,,,CIMARRON,160.0,,66F279AF-9F96-E011-82A2-00155D28E806,511275.0,,,,,,,,,5,N,6,E,21,SE,C,11,21-05N-06ECM,1
7654DD4F-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-25N-2WIM,SW,,,KAY,160.0,,7554DD4F-9F96-E011-82A2-00155D28E806,100966.0,,,,,,,,"From intersection of I-35 and Fountain Road, 4 1/2 miles West and 1/2 mile South to NW corner of lease",25,N,2,W,16,SW,I,17,16-25N-02WIM,1
A3576CBB-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 21-6N-16WIM,SE,,,KIOWA,160.0,,A2576CBB-9F96-E011-82A2-00155D28E806,817230.0,,,,,,,,"From intersection of Hwys 9 and 54 in Gotebo, 1 mile West and 6 1/2 miles South to NE corner of property",6,N,16,W,21,SE,I,17,21-06N-16WIM,1
F356D555-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-25N-4WIM ,SW,,,GRANT,160.0,,F256D555-9F96-E011-82A2-00155D28E806,101079.0,,,,,,,,"From Salt Fork, 2 1/2 miles West to SE corner of property",25,N,4,W,16,SW,I,17,16-25N-04WIM,1
E0F381A9-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 21-6N-3ECM,SE,,,CIMARRON,160.0,,C4F381A9-9F96-E011-82A2-00155D28E806,307196.0,,,,,,,,"From Kenton, 8 miles East, 4 miles  North and 2 miles East to West side of property",6,N,3,E,21,SE,C,11,21-06N-03ECM,1
3DF571B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 21-5N-5ECM,NW,,,CIMARRON,160.0,,2CF571B5-9F96-E011-82A2-00155D28E806,715026.0,,,,,,,,"From Square in Boise City, 9 miles North",5,N,5,E,21,NW,C,11,21-05N-05ECM,1
8FF571B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 19-5N-5ECM,NE,,,CIMARRON,160.0,,86F571B5-9F96-E011-82A2-00155D28E806,715049.0,,,,,,,,"From Square in Boise City, 11 1/2 miles North and 2 miles West",5,N,5,E,19,NE,C,11,19-05N-05ECM,1
8C53DD4F-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-26N-1WIM,SW,,,KAY,160.0,,8B53DD4F-9F96-E011-82A2-00155D28E806,100902.0,,,,,,,,"From intersection of I-35 and Hwy 60 West of Tonkawa, 1 1/2 miles East, 2 miles North to SW corner of property",26,N,1,W,16,SW,I,17,16-26N-01WIM,1
57920874-D531-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 21-6N-6ECM,SE,,,CIMARRON,160.0,,9DF279AF-9F96-E011-82A2-00155D28E806,511390.0,,,,,,,,,6,N,6,E,21,SE,C,11,21-06N-06ECM,1
2029DD23-6C1E-E411-9F9D-00155D28EA07,Agricultural,NE/4 SEC 19-6N-22ECM,NE,,,BEAVER,160.0,,B8F371B5-9F96-E011-82A2-00155D28E806,613588.0,,,,,,,,,6,N,22,E,19,NE,C,11,19-06N-22ECM,1
B433AD85-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 22-2N-11ECM,SE,,,TEXAS,160.0,,AC33AD85-9F96-E011-82A2-00155D28E806,104875.0,,,,,,,,"From intersection of Hwy 95 and College Road, West of Goodwell, 5 miles West, 3 miles North and 1 Mile East",2,N,11,E,22,SE,C,11,22-02N-11ECM,1
7A3B7999-F80F-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 21-5N-6ECM,NW,,,CIMARRON,160.0,,66F279AF-9F96-E011-82A2-00155D28E806,511275.0,,,,,,,,,5,N,6,E,21,NW,C,11,21-05N-06ECM,1
07B13F93-A71C-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 16-26N-20WIM,SW,,,HARPER,160.0,,7AA8B379-9F96-E011-82A2-00155D28E806,103088.0,,,,,,,,,26,N,20,W,16,SW,I,17,16-26N-20WIM,1
42F379AF-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 21-5N-9ECM,NW,,,CIMARRON,160.0,,41F379AF-9F96-E011-82A2-00155D28E806,511531.0,,,,,,,,"From Sturgis, 1 mile West on dirt road to NE corner of lease",5,N,9,E,21,NW,C,11,21-05N-09ECM,1
6B0C150C-A931-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 19-6N-6ECM,NE,,,CIMARRON,160.0,,9DF279AF-9F96-E011-82A2-00155D28E806,511390.0,,,,,,,,,6,N,6,E,19,NE,C,11,19-06N-06ECM,1
32A8C36D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-26N-21WIM,SW,,,HARPER,160.0,,2CA8C36D-9F96-E011-82A2-00155D28E806,101804.0,,,,,,,,"From Selman, 7 miles South on blacktop road and 1/2 mile NE on well road to South end of property",26,N,21,W,16,SW,I,17,16-26N-21WIM,1
203ED7CD-F622-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 22-3N-16ECM,SE,,,TEXAS,160.0,,E8F481A9-9F96-E011-82A2-00155D28E806,307477.0,,,,,,,,,3,N,16,E,22,SE,C,11,22-03N-16ECM,1
F1B1617C-A51C-E411-9F9D-00155D28EA07,Agricultural,NE/4 SEC 20-26N-21WIM,NE,,,HARPER,160.0,,AEA7B379-9F96-E011-82A2-00155D28E806,102768.0,,,,,,,,,26,N,21,W,20,NE,I,17,20-26N-21WIM,1
81D9572D-C011-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 21-6N-16WIM,NW,,,KIOWA,160.0,,9D576CBB-9F96-E011-82A2-00155D28E806,817229.0,,,,,,,,,6,N,16,W,21,NW,I,17,21-06N-16WIM,1
9B54DD4F-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-26N-2WIM,SW,,,KAY,160.0,,9A54DD4F-9F96-E011-82A2-00155D28E806,100974.0,,,,,,,,"From NW corner of Blackwell/Tonkawa airport, 4 miles West and 1 1/2 miles South to NW corner of property",26,N,2,W,16,SW,I,17,16-26N-02WIM,1
B2F179AF-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 22-4N-1ECM,SE,,,CIMARRON,160.0,,AAF179AF-9F96-E011-82A2-00155D28E806,511065.0,,,,,,,,"From Wheeless, 1 mile East and 5 miles North and West",4,N,1,E,22,SE,C,11,22-04N-01ECM,1
E3F381A9-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 21-6N-3ECM,NW,,,CIMARRON,160.0,,C4F381A9-9F96-E011-82A2-00155D28E806,307196.0,,,,,,,,"From Kenton, 8 miles East, 4 miles  North and 2 miles East to West side of property",6,N,3,E,21,NW,C,11,21-06N-03ECM,1
BD140C61-F20C-E411-9F9D-00155D28EA07,Agricultural,NE/4 SEC 20-2N-10WIM,NE,,,COMANCHE,160.0,,13A7B379-9F96-E011-82A2-00155D28E806,102649.0,,,,,,,,,2,N,10,W,20,NE,I,17,20-02N-10WIM,1
BB055F88-F116-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 22-4N-2ECM,SE,,,CIMARRON,160.0,,1DF271B5-9F96-E011-82A2-00155D28E806,613163.0,,,,,,,,,4,N,2,E,22,SE,C,11,22-04N-02ECM,1
44470AD1-3363-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 21-6N-4ECM,NW,,,CIMARRON,160.0,,33F371B5-9F96-E011-82A2-00155D28E806,613500.0,,,,,,,,,6,N,4,E,21,NW,C,11,21-06N-04ECM,1
ED81CC61-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-27N-11WIM,SW,,,ALFALFA,160.0,,EC81CC61-9F96-E011-82A2-00155D28E806,101460.0,,,,,,,,"From intersection of Hwys 64 & 8, North of Cherokee,  2 miles West on Hwy 64 and 1 mile North to SW corner of lease.  On North side of road",27,N,11,W,16,SW,I,17,16-27N-11WIM,1
BC88FAFE-5E16-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 20-4N-2ECM,NE,,,CIMARRON,160.0,,1DF271B5-9F96-E011-82A2-00155D28E806,613163.0,,,,,,,,,4,N,2,E,20,NE,C,11,20-04N-02ECM,1
4F330D9C-EB0F-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 20-5N-6ECM,NE,,,CIMARRON,160.0,,66F279AF-9F96-E011-82A2-00155D28E806,511275.0,,,,,,,,,5,N,6,E,20,NE,C,11,20-05N-06ECM,1
4D41D40B-D531-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 21-6N-6ECM,NW,,,CIMARRON,160.0,,9DF279AF-9F96-E011-82A2-00155D28E806,511390.0,,,,,,,,,6,N,6,E,21,NW,C,11,21-06N-06ECM,1
3835AD85-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 22-11N-25WIM,NW,,,BECKHAM,160.0,,3735AD85-9F96-E011-82A2-00155D28E806,105580.0,,,,,,,,"From intersection of Hwys 6 and 30 in Sweetwater, 4 miles East to NW corner of property.",11,N,25,W,22,NW,I,17,22-11N-25WIM,1
606B6C6C-3363-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 20-6N-4ECM,NE,,,CIMARRON,160.0,,33F371B5-9F96-E011-82A2-00155D28E806,613500.0,,,,,,,,,6,N,4,E,20,NE,C,11,20-06N-04ECM,1
4A81E71F-3F22-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 22-5N-12ECM,SE,,,TEXAS,160.0,,256BB07F-9F96-E011-82A2-00155D28E806,103537.0,,,,,,,,,5,N,12,E,22,SE,C,11,22-05N-12ECM,1
461296F8-560E-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 20-6N-5ECM,NE,,,CIMARRON,160.0,,B9916B7D-50BD-E011-A638-00155D28E806,307648.0,,,,,,,,,6,N,5,E,20,NE,C,11,20-06N-05ECM,1
AD37A58B-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 22-1S-11WIM,NW,,,COMANCHE,160.0,,A837A58B-9F96-E011-82A2-00155D28E806,106169.0,,,,,,,,"From intersection of Hwy 277 and county blacktop road on South side of Geronimo, 2 miles East, 1 mile South to access road, and 1 mile East on access road to middle of West side of property (Land East of Cache Creek has no access)",1,S,11,W,22,NW,I,17,22-01S-11WIM,1
EBA2A12E-141C-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 16-27N-20WIM,SW,,,HARPER,160.0,,BBA7C36D-9F96-E011-82A2-00155D28E806,101772.0,,,,,,,,,27,N,20,W,16,SW,I,17,16-27N-20WIM,1
486E1156-151C-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 22-26N-21WIM,NW,,,HARPER,160.0,,2CA8C36D-9F96-E011-82A2-00155D28E806,101804.0,,,,,,,,,26,N,21,W,22,NW,I,17,22-26N-21WIM,1
D484C38B-F622-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 22-3N-16ECM,NW,,,TEXAS,160.0,,E8F481A9-9F96-E011-82A2-00155D28E806,307477.0,,,,,,,,,3,N,16,E,22,NW,C,11,22-03N-16ECM,1
4DF294EC-151C-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 16-27N-21WIM,SW,,,HARPER,160.0,,33A8C36D-9F96-E011-82A2-00155D28E806,101808.0,,,,,,,,,27,N,21,W,16,SW,I,17,16-27N-21WIM,1
AAE40999-BB31-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 20-6N-6ECM,NE,,,CIMARRON,160.0,,9DF279AF-9F96-E011-82A2-00155D28E806,511390.0,,,,,,,,,6,N,6,E,20,NE,C,11,20-06N-06ECM,1
AFF179AF-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 22-4N-1ECM,NW,,,CIMARRON,160.0,,AAF179AF-9F96-E011-82A2-00155D28E806,511065.0,,,,,,,,"From Wheeless, 1 mile East and 5 miles North and West",4,N,1,E,22,NW,C,11,22-04N-01ECM,1
2538DE28-AD61-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 22-5N-1ECM,SE,,,CIMARRON,160.0,,53F381A9-9F96-E011-82A2-00155D28E806,307097.0,,,,,,,,,5,N,1,E,22,SE,C,11,22-05N-01ECM,1
55576CBB-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 21-10N-8WIM ,NE,,,GRADY,160.0,,54576CBB-9F96-E011-82A2-00155D28E806,817207.0,,,,,,,,"From intersection of Hwys 81 and 152, North of Minco, 5 3/4 miles West on Hwy 152 to NE corner of property",10,N,8,W,21,NE,I,17,21-10N-08WIM,1
64F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 22-5N-2ECM,SE,,,CIMARRON,160.0,,4FF271B5-9F96-E011-82A2-00155D28E806,613239.0,,,,,,,,"From Kenton, 3 1/2 miles East",5,N,2,E,22,SE,C,11,22-05N-02ECM,1
C27D98FC-141C-E411-9F9D-00155D28EA07,Agricultural,NE/4 SEC 21-26N-21WIM,NE,,,HARPER,160.0,,2CA8C36D-9F96-E011-82A2-00155D28E806,101804.0,,,,,,,,,26,N,21,W,21,NE,I,17,21-26N-21WIM,1
C739B469-AC10-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 21-4N-1ECM,NE,,,CIMARRON,160.0,,A4F179AF-9F96-E011-82A2-00155D28E806,511057.0,,,,,,,,,4,N,1,E,21,NE,C,11,21-04N-01ECM,1
7A39053E-6B16-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 21-4N-2ECM,NE,,,CIMARRON,160.0,,1DF271B5-9F96-E011-82A2-00155D28E806,613163.0,,,,,,,,,4,N,2,E,21,NE,C,11,21-04N-02ECM,1
099A0224-AC61-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 21-5N-1ECM,NE,,,CIMARRON,160.0,,53F381A9-9F96-E011-82A2-00155D28E806,307097.0,,,,,,,,,5,N,1,E,21,NE,C,11,21-05N-01ECM,1
3CF571B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 21-5N-5ECM,NE,,,CIMARRON,160.0,,2CF571B5-9F96-E011-82A2-00155D28E806,715026.0,,,,,,,,"From Square in Boise City, 9 miles North",5,N,5,E,21,NE,C,11,21-05N-05ECM,1
398347CF-6D16-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 22-4N-2ECM,NW,,,CIMARRON,160.0,,1DF271B5-9F96-E011-82A2-00155D28E806,613163.0,,,,,,,,,4,N,2,E,22,NW,C,11,22-04N-02ECM,1
B1A8C36D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-27N-22WIM,SW,,,HARPER,160.0,,B0A8C36D-9F96-E011-82A2-00155D28E806,101842.0,,,,,,,,"From South side of Buffalo, 2 1/2 miles East on the blacktop. From Hwy 183, 1/2 mile South to NW/C of lease",27,N,22,W,16,SW,I,17,16-27N-22WIM,1
3FF279AF-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 22-5N-3ECM,SE,,,CIMARRON,160.0,,37F279AF-9F96-E011-82A2-00155D28E806,511197.0,,,,,,,,"From Square in Boise City, 5 miles West and 14 miles North and West",5,N,3,E,22,SE,C,11,22-05N-03ECM,1
1DDDF9C0-F80F-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 21-5N-6ECM,NE,,,CIMARRON,160.0,,66F279AF-9F96-E011-82A2-00155D28E806,511275.0,,,,,,,,,5,N,6,E,21,NE,C,11,21-05N-06ECM,1
9E576CBB-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 21-6N-16WIM ,NE,,,KIOWA,160.0,,9D576CBB-9F96-E011-82A2-00155D28E806,817229.0,,,,,,,,"From intersection of Hwys 54 and 9 in Gotebo, 1 mile West and 6 miles South to NE corner of property",6,N,16,W,21,NE,I,17,21-06N-16WIM,1
6538ADAD-AC61-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 22-5N-1ECM,NW,,,CIMARRON,160.0,,53F381A9-9F96-E011-82A2-00155D28E806,307097.0,,,,,,,,,5,N,1,E,22,NW,C,11,22-05N-01ECM,1
9312AF0B-BA2E-E411-B3E2-00155D28EA07,Agricultural,SE/4 SEC 22-5N-4ECM,SE,,,CIMARRON,160.0,,FFF271B5-9F96-E011-82A2-00155D28E806,613452.0,,,,,,,,,5,N,4,E,22,SE,C,11,22-05N-04ECM,1
302E6AF2-3363-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 21-6N-4ECM,NE,,,CIMARRON,160.0,,33F371B5-9F96-E011-82A2-00155D28E806,613500.0,,,,,,,,,6,N,4,E,21,NE,C,11,21-06N-04ECM,1
D3733B27-010C-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 21-6N-5ECM,NE,,,CIMARRON,160.0,,97F481A9-9F96-E011-82A2-00155D28E806,307383.0,,,,,,,,,6,N,5,E,21,NE,C,11,21-06N-05ECM,1
EA26EA54-D531-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 21-6N-6ECM,NE,,,CIMARRON,160.0,,9DF279AF-9F96-E011-82A2-00155D28E806,511390.0,,,,,,,,,6,N,6,E,21,NE,C,11,21-06N-06ECM,1
3BB959FE-6D16-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 22-4N-2ECM,NE,,,CIMARRON,160.0,,1DF271B5-9F96-E011-82A2-00155D28E806,613163.0,,,,,,,,,4,N,2,E,22,NE,C,11,22-04N-02ECM,1
CC2C3F24-3051-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 22-5N-6ECM,SE,,,CIMARRON,160.0,,4FF279AF-9F96-E011-82A2-00155D28E806,511273.0,,,,,,,,,5,N,6,E,22,SE,C,11,22-05N-06ECM,1
E8ABBB73-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-27N-24WIM ,SW,,,HARPER,160.0,,E7ABBB73-9F96-E011-82A2-00155D28E806,101897.0,,,,,,,,"From intersection of Hwys 64 and 283, North of Laverne, 5 miles East to SW corner of property",27,N,24,W,16,SW,I,17,16-27N-24WIM,1
8EFA15F4-AC61-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 22-5N-1ECM,NE,,,CIMARRON,160.0,,53F381A9-9F96-E011-82A2-00155D28E806,307097.0,,,,,,,,,5,N,1,E,22,NE,C,11,22-05N-01ECM,1
3CF279AF-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 22-5N-3ECM,NW,,,CIMARRON,160.0,,37F279AF-9F96-E011-82A2-00155D28E806,511197.0,,,,,,,,"From Square in Boise City, 5 miles West and 14 miles North and West",5,N,3,E,22,NW,C,11,22-05N-03ECM,1
17F371B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 22-5N-4ECM,NE,,,CIMARRON,160.0,,FFF271B5-9F96-E011-82A2-00155D28E806,613452.0,,,,,,,,"From square in Boise City, 11 1/2 miles North and 4 miles West",5,N,4,E,22,NE,C,11,22-05N-04ECM,1
B5576CBB-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 22-6N-16WIM ,SE,,,KIOWA,160.0,,B4576CBB-9F96-E011-82A2-00155D28E806,817235.0,,,,,,,,"From intersection of Hwys 9 and 54 in Gotebo, 6 1/2 miles South to NE corner of property",6,N,16,W,22,SE,I,17,22-06N-16WIM,1
51CBADCD-A91C-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 16-27N-25WIM,SW,,,HARPER,160.0,,6A33AD85-9F96-E011-82A2-00155D28E806,104669.0,,,,,,,,,27,N,25,W,16,SW,I,17,16-27N-25WIM,1
